study_accession	secondary_study_accession	sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	study_alias	run_alias	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp
PRJEB9853	ERP011001	SAMEA3872555	ERX1335099	ERR1263492	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-300	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263492/ERR1263492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263492/ERR1263492_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263492/ERR1263492_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263492/ERR1263492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263492/C02.20.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263492/C02.20.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872709	ERX1335100	ERR1263493	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-301	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263493/ERR1263493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263493/ERR1263493_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263493/ERR1263493_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263493/ERR1263493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263493/C02.28.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263493/C02.28.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872159	ERX1335101	ERR1263494	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-302	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263494/ERR1263494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263494/ERR1263494_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263494/ERR1263494_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263494/ERR1263494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263494/C03.05.03.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263494/C03.05.03.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872174	ERX1335102	ERR1263495	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-303	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263495/ERR1263495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263495/ERR1263495_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263495/ERR1263495_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263495/ERR1263495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263495/C03.05.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263495/C03.05.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872652	ERX1335103	ERR1263496	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-304	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263496/ERR1263496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263496/ERR1263496_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263496/ERR1263496_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263496/ERR1263496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263496/C03.05.26.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263496/C03.05.26.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872055	ERX1335104	ERR1263497	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263497/ERR1263497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263497/ERR1263497_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263497/ERR1263497_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263497/ERR1263497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263497/C03.06.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263497/C03.06.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872298	ERX1335105	ERR1263498	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-306	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263498/ERR1263498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263498/ERR1263498_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263498/ERR1263498_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263498/ERR1263498_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263498/C03.07.07.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263498/C03.07.07.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872458	ERX1335106	ERR1263499	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-307	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/009/ERR1263499/ERR1263499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/009/ERR1263499/ERR1263499_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/009/ERR1263499/ERR1263499_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/009/ERR1263499/ERR1263499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263499/C03.07.14.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263499/C03.07.14.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872597	ERX1335107	ERR1263500	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/000/ERR1263500/ERR1263500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/000/ERR1263500/ERR1263500_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/000/ERR1263500/ERR1263500_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/000/ERR1263500/ERR1263500_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263500/C03.07.21.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263500/C03.07.21.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872342	ERX1335108	ERR1263501	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:935-309	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/001/ERR1263501/ERR1263501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/001/ERR1263501/ERR1263501_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/001/ERR1263501/ERR1263501_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/001/ERR1263501/ERR1263501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263501/C03.12.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263501/C03.12.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872209	ERX1335109	ERR1263502	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-310	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263502/ERR1263502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263502/ERR1263502_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263502/ERR1263502_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263502/ERR1263502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263502/C03.14.02.06_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263502/C03.14.02.06_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872377	ERX1335110	ERR1263503	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-311	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263503/ERR1263503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263503/ERR1263503_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263503/ERR1263503_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263503/ERR1263503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263503/C03.14.02.13_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263503/C03.14.02.13_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872512	ERX1335111	ERR1263504	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-312	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263504/ERR1263504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263504/ERR1263504_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263504/ERR1263504_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263504/ERR1263504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263504/C03.19.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263504/C03.19.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872556	ERX1335112	ERR1263505	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-313	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263505/ERR1263505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263505/ERR1263505_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263505/ERR1263505_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263505/ERR1263505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263505/C03.20.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263505/C03.20.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872710	ERX1335113	ERR1263506	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-314	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263506/ERR1263506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263506/ERR1263506_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263506/ERR1263506_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263506/ERR1263506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263506/C03.28.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263506/C03.28.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872160	ERX1335114	ERR1263507	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-315	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263507/ERR1263507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263507/ERR1263507_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263507/ERR1263507_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263507/ERR1263507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263507/C04.05.03.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263507/C04.05.03.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872175	ERX1335115	ERR1263508	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263508/ERR1263508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263508/ERR1263508_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263508/ERR1263508_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263508/ERR1263508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263508/C04.05.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263508/C04.05.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872653	ERX1335116	ERR1263509	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-317	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/009/ERR1263509/ERR1263509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/009/ERR1263509/ERR1263509_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/009/ERR1263509/ERR1263509_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/009/ERR1263509/ERR1263509_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263509/C04.05.26.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263509/C04.05.26.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872056	ERX1335117	ERR1263510	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-318	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/000/ERR1263510/ERR1263510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/000/ERR1263510/ERR1263510_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/000/ERR1263510/ERR1263510_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/000/ERR1263510/ERR1263510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263510/C04.06.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263510/C04.06.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872343	ERX1335118	ERR1263511	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/001/ERR1263511/ERR1263511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/001/ERR1263511/ERR1263511_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/001/ERR1263511/ERR1263511_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/001/ERR1263511/ERR1263511_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263511/C04.12.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263511/C04.12.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872210	ERX1335119	ERR1263512	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-320	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263512/ERR1263512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/002/ERR1263512/ERR1263512_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263512/ERR1263512_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/002/ERR1263512/ERR1263512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263512/C04.14.02.06_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263512/C04.14.02.06_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872557	ERX1335120	ERR1263513	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-321	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263513/ERR1263513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/003/ERR1263513/ERR1263513_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263513/ERR1263513_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/003/ERR1263513/ERR1263513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263513/C04.20.02.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263513/C04.20.02.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872189	ERX1335121	ERR1263514	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263514/ERR1263514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/004/ERR1263514/ERR1263514_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263514/ERR1263514_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/004/ERR1263514/ERR1263514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263514/C05.06.05.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263514/C05.06.05.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872357	ERX1335122	ERR1263515	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:936-323	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263515/ERR1263515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/005/ERR1263515/ERR1263515_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263515/ERR1263515_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/005/ERR1263515/ERR1263515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263515/C05.06.12.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263515/C05.06.12.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872536	ERX1335123	ERR1263516	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:937-324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263516/ERR1263516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/006/ERR1263516/ERR1263516_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263516/ERR1263516_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/006/ERR1263516/ERR1263516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263516/C05.06.19.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263516/C05.06.19.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872677	ERX1335124	ERR1263517	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:937-325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263517/ERR1263517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/007/ERR1263517/ERR1263517_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263517/ERR1263517_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/007/ERR1263517/ERR1263517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263517/C05.06.26.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263517/C05.06.26.14_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3872079	ERX1335125	ERR1263518	ERA563763	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-14-02-2016-19:15:21:937-326	ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263518/ERR1263518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR126/008/ERR1263518/ERR1263518_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263518/ERR1263518_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR126/008/ERR1263518/ERR1263518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263518/C05.07.03.14_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR126/ERR1263518/C05.07.03.14_run1_R2.fastq.gz	
